from_id,anbieter,stunde,median_gehzeit,tage_unter_5min,tage_gesamt,anteil_unter_5min,ms_pop
1135,Kombiniert,9,1,24,24,100,315
1136,Kombiniert,6,1,24,24,100,240
1136,Kombiniert,7,1,24,24,100,240
1136,Kombiniert,8,1,22,24,92,240
1136,Kombiniert,9,1,24,24,100,240
1137,Kombiniert,6,1,22,24,92,49
1137,Kombiniert,7,1,23,24,96,49
1137,Kombiniert,8,1,24,24,100,49
1137,Kombiniert,9,1,24,24,100,49
1138,Kombiniert,6,1,24,24,100,63
1138,Kombiniert,7,1,24,24,100,63
1138,Kombiniert,8,1,24,24,100,63
1138,Kombiniert,9,1,24,24,100,63
1139,Kombiniert,6,1,24,24,100,22
1139,Kombiniert,7,1,24,24,100,22
1139,Kombiniert,8,1,24,24,100,22
1139,Kombiniert,9,1,24,24,100,22
114,Kombiniert,6,1,21,24,88,112
114,Kombiniert,7,1,23,24,96,112
114,Kombiniert,8,1,21,24,88,112
114,Kombiniert,9,1,23,24,96,112
1140,Kombiniert,6,1,23,24,96,21
1140,Kombiniert,7,1,23,24,96,21
1140,Kombiniert,8,1,24,24,100,21
1140,Kombiniert,9,1,22,24,92,21
1141,Kombiniert,6,1,24,24,100,50
1141,Kombiniert,7,1,23,24,96,50
1141,Kombiniert,8,1,22,24,92,50
1141,Kombiniert,9,1,24,24,100,50
1142,Kombiniert,6,1,24,24,100,58
1142,Kombiniert,7,1,24,24,100,58
1142,Kombiniert,8,1,24,24,100,58
1142,Kombiniert,9,0,24,24,100,58
1143,Kombiniert,6,0.5,24,24,100,59
1143,Kombiniert,7,1,24,24,100,59
1143,Kombiniert,8,1,24,24,100,59
1143,Kombiniert,9,1,24,24,100,59
1144,Kombiniert,6,1,24,24,100,71
1144,Kombiniert,7,1,22,24,92,71
1144,Kombiniert,8,1,22,24,92,71
1144,Kombiniert,9,1,23,24,96,71
1145,Kombiniert,6,1,24,24,100,182
1145,Kombiniert,7,1,24,24,100,182
1145,Kombiniert,8,1,22,24,92,182
1145,Kombiniert,9,1,23,24,96,182
1146,Kombiniert,6,1,24,24,100,174
1146,Kombiniert,7,1,23,24,96,174
1146,Kombiniert,8,1,24,24,100,174
1146,Kombiniert,9,1,22,24,92,174
1147,Kombiniert,6,1,24,24,100,74
1147,Kombiniert,7,1,24,24,100,74
1147,Kombiniert,8,1,24,24,100,74
1147,Kombiniert,9,1,24,24,100,74
1148,Kombiniert,6,1,24,24,100,155
1148,Kombiniert,7,1,24,24,100,155
1148,Kombiniert,8,1,24,24,100,155
1148,Kombiniert,9,1,24,24,100,155
1149,Kombiniert,6,1,23,24,96,10
1149,Kombiniert,7,1,24,24,100,10
1149,Kombiniert,8,1,23,24,96,10
1149,Kombiniert,9,1,23,24,96,10
115,Kombiniert,6,1,24,24,100,926
115,Kombiniert,7,1,24,24,100,926
115,Kombiniert,8,1,24,24,100,926
115,Kombiniert,9,0.5,22,24,92,926
1150,Kombiniert,6,1,24,24,100,21
1150,Kombiniert,7,1,24,24,100,21
1150,Kombiniert,8,1,23,24,96,21
1150,Kombiniert,9,1,24,24,100,21
1151,Kombiniert,6,1,24,24,100,189
1151,Kombiniert,7,1,24,24,100,189
1151,Kombiniert,8,1,23,24,96,189
1151,Kombiniert,9,1,22,24,92,189
1152,Kombiniert,6,1,23,24,96,32
1152,Kombiniert,7,1,24,24,100,32
1152,Kombiniert,8,0.5,24,24,100,32
1152,Kombiniert,9,1,22,24,92,32
1153,Kombiniert,6,1,24,24,100,58
1153,Kombiniert,7,1,24,24,100,58
1153,Kombiniert,8,1,24,24,100,58
1153,Kombiniert,9,1,24,24,100,58
1154,Kombiniert,6,1,24,24,100,53
1154,Kombiniert,7,1,22,24,92,53
1154,Kombiniert,8,1,24,24,100,53
1154,Kombiniert,9,1,24,24,100,53
1155,Kombiniert,6,1,24,24,100,38
1155,Kombiniert,7,1,24,24,100,38
1155,Kombiniert,8,1,23,24,96,38
1155,Kombiniert,9,1,23,24,96,38
1156,Kombiniert,6,1,24,24,100,55
1156,Kombiniert,7,1,24,24,100,55
1156,Kombiniert,8,0,23,24,96,55
1156,Kombiniert,9,1,24,24,100,55
1157,Kombiniert,6,1,23,24,96,40
1157,Kombiniert,7,1,22,24,92,40
1157,Kombiniert,8,1,24,24,100,40
1157,Kombiniert,9,1,24,24,100,40
1158,Kombiniert,6,1,24,24,100,270
1158,Kombiniert,7,0.5,24,24,100,270
1158,Kombiniert,8,1,24,24,100,270
1158,Kombiniert,9,1,24,24,100,270
1159,Kombiniert,6,1,24,24,100,138
1159,Kombiniert,7,1,24,24,100,138
1159,Kombiniert,8,1,24,24,100,138
1159,Kombiniert,9,1,24,24,100,138
116,Kombiniert,6,1,24,24,100,630
116,Kombiniert,7,1,24,24,100,630
116,Kombiniert,8,1,24,24,100,630
116,Kombiniert,9,1,24,24,100,630
1160,Kombiniert,6,1,24,24,100,65
1160,Kombiniert,7,0.5,24,24,100,65
1160,Kombiniert,8,1,24,24,100,65
1160,Kombiniert,9,1,24,24,100,65
1161,Kombiniert,6,1,24,24,100,198
1161,Kombiniert,7,1,24,24,100,198
1161,Kombiniert,8,1,24,24,100,198
1161,Kombiniert,9,1,24,24,100,198
1162,Kombiniert,6,1,24,24,100,235
1162,Kombiniert,7,1,24,24,100,235
1162,Kombiniert,8,1,23,24,96,235
1162,Kombiniert,9,1,21,24,88,235
1163,Kombiniert,6,1,24,24,100,654
1163,Kombiniert,7,1,24,24,100,654
1163,Kombiniert,8,1,24,24,100,654
1163,Kombiniert,9,1,22,24,92,654
1164,Kombiniert,6,1,24,24,100,212
1164,Kombiniert,7,1,23,24,96,212
1164,Kombiniert,8,1,24,24,100,212
1164,Kombiniert,9,1,24,24,100,212
1165,Kombiniert,6,1,23,24,96,25
1165,Kombiniert,7,1,24,24,100,25
1165,Kombiniert,8,1,24,24,100,25
1165,Kombiniert,9,1,23,24,96,25
1166,Kombiniert,6,1,24,24,100,48
1166,Kombiniert,7,1,24,24,100,48
1166,Kombiniert,8,1,24,24,100,48
1166,Kombiniert,9,1,24,24,100,48
1167,Kombiniert,6,1,24,24,100,36
1167,Kombiniert,7,1,24,24,100,36
1167,Kombiniert,8,1,24,24,100,36
1167,Kombiniert,9,1,21,24,88,36
1168,Kombiniert,6,1,24,24,100,35
1168,Kombiniert,7,1,23,24,96,35
1168,Kombiniert,8,1,24,24,100,35
1168,Kombiniert,9,1,24,24,100,35
1169,Kombiniert,6,1,24,24,100,82
1169,Kombiniert,7,1,22,24,92,82
1169,Kombiniert,8,1,23,24,96,82
1169,Kombiniert,9,1,24,24,100,82
117,Kombiniert,6,1,23,24,96,1741
117,Kombiniert,7,1,21,24,88,1741
117,Kombiniert,8,1,21,24,88,1741
117,Kombiniert,9,1,23,24,96,1741
1170,Kombiniert,6,1,24,24,100,301
1170,Kombiniert,7,1,24,24,100,301
1170,Kombiniert,8,1,24,24,100,301
1170,Kombiniert,9,1,24,24,100,301
1171,Kombiniert,6,1,24,24,100,63
1171,Kombiniert,7,1,23,24,96,63
1171,Kombiniert,8,1,22,24,92,63
1171,Kombiniert,9,1,24,24,100,63
1172,Kombiniert,6,1,24,24,100,246
1172,Kombiniert,7,1,24,24,100,246
1172,Kombiniert,8,1,24,24,100,246
1172,Kombiniert,9,1,24,24,100,246
1173,Kombiniert,6,1,24,24,100,92
1173,Kombiniert,7,0,24,24,100,92
1173,Kombiniert,8,1,24,24,100,92
1173,Kombiniert,9,1,24,24,100,92
1174,Kombiniert,6,1,24,24,100,114
1174,Kombiniert,7,1,24,24,100,114
1174,Kombiniert,8,1,24,24,100,114
1174,Kombiniert,9,1,24,24,100,114
1175,Kombiniert,6,1,24,24,100,82
1175,Kombiniert,7,1,24,24,100,82
1175,Kombiniert,8,1,24,24,100,82
1175,Kombiniert,9,1,24,24,100,82
1176,Kombiniert,6,1,24,24,100,75
1176,Kombiniert,7,0.5,24,24,100,75
1176,Kombiniert,8,1,24,24,100,75
1176,Kombiniert,9,1,22,24,92,75
1177,Kombiniert,6,1,24,24,100,117
1177,Kombiniert,7,1,24,24,100,117
1177,Kombiniert,8,1,24,24,100,117
1177,Kombiniert,9,1,24,24,100,117
1178,Kombiniert,6,1,24,24,100,184
1178,Kombiniert,7,1,24,24,100,184
1178,Kombiniert,8,1,24,24,100,184
1178,Kombiniert,9,1,24,24,100,184
1179,Kombiniert,6,1,24,24,100,55
1179,Kombiniert,7,1,24,24,100,55
1179,Kombiniert,8,1,24,24,100,55
1179,Kombiniert,9,1,24,24,100,55
118,Kombiniert,6,1,23,24,96,2070
118,Kombiniert,7,1,23,24,96,2070
118,Kombiniert,8,1,23,24,96,2070
118,Kombiniert,9,1,22,24,92,2070
1180,Kombiniert,6,1,24,24,100,150
1180,Kombiniert,7,1,24,24,100,150
1180,Kombiniert,8,1,24,24,100,150
1180,Kombiniert,9,1,24,24,100,150
1181,Kombiniert,6,1,24,24,100,114
1181,Kombiniert,7,1,24,24,100,114
1181,Kombiniert,8,1,24,24,100,114
1181,Kombiniert,9,1,22,24,92,114
1182,Kombiniert,6,1,24,24,100,166
1182,Kombiniert,7,1,24,24,100,166
1182,Kombiniert,8,1,24,24,100,166
1182,Kombiniert,9,1,23,24,96,166
1183,Kombiniert,6,1,24,24,100,262
1183,Kombiniert,7,1,24,24,100,262
1183,Kombiniert,8,1,24,24,100,262
1183,Kombiniert,9,1,24,24,100,262
1184,Kombiniert,6,1,24,24,100,148
1184,Kombiniert,7,1,23,24,96,148
1184,Kombiniert,8,1,23,24,96,148
1184,Kombiniert,9,1,24,24,100,148
1185,Kombiniert,6,1,24,24,100,136
1185,Kombiniert,7,1,24,24,100,136
1185,Kombiniert,8,1,23,23,100,136
1185,Kombiniert,9,1,24,24,100,136
1186,Kombiniert,6,1,23,24,96,46
1186,Kombiniert,7,1,23,24,96,46
1186,Kombiniert,8,1,22,24,92,46
1186,Kombiniert,9,1,24,24,100,46
1187,Kombiniert,6,1,24,24,100,197
1187,Kombiniert,7,1,24,24,100,197
1187,Kombiniert,8,1,23,24,96,197
1187,Kombiniert,9,1,24,24,100,197
1188,Kombiniert,6,1,24,24,100,17
1188,Kombiniert,7,1,24,24,100,17
1188,Kombiniert,8,1,21,24,88,17
1188,Kombiniert,9,1,23,24,96,17
1189,Kombiniert,6,1,24,24,100,153
1189,Kombiniert,7,1,24,24,100,153
1189,Kombiniert,8,1,24,24,100,153
1189,Kombiniert,9,1,24,24,100,153
119,Kombiniert,6,1,22,24,92,115
119,Kombiniert,7,1,23,24,96,115
119,Kombiniert,8,1,20,24,83,115
119,Kombiniert,9,1,22,24,92,115
1190,Kombiniert,6,1,23,24,96,150
1190,Kombiniert,7,1,24,24,100,150
1190,Kombiniert,8,1,24,24,100,150
1190,Kombiniert,9,1,24,24,100,150
1191,Kombiniert,6,1,24,24,100,178
1191,Kombiniert,7,1,24,24,100,178
1191,Kombiniert,8,1,24,24,100,178
1191,Kombiniert,9,1,24,24,100,178
1192,Kombiniert,6,1,23,24,96,169
1192,Kombiniert,7,1,24,24,100,169
1192,Kombiniert,8,1,24,24,100,169
1192,Kombiniert,9,1,23,24,96,169
1193,Kombiniert,6,1,24,24,100,93
1193,Kombiniert,7,1,23,24,96,93
1193,Kombiniert,8,1,23,24,96,93
1193,Kombiniert,9,1,24,24,100,93
1194,Kombiniert,6,1,23,24,96,183
1194,Kombiniert,7,0.5,24,24,100,183
1194,Kombiniert,8,1,23,24,96,183
1194,Kombiniert,9,1,23,24,96,183
1195,Kombiniert,6,1,24,24,100,44
1195,Kombiniert,7,1,24,24,100,44
1195,Kombiniert,8,1,23,24,96,44
1195,Kombiniert,9,1,23,24,96,44
1196,Kombiniert,6,1,23,24,96,58
1196,Kombiniert,7,1,24,24,100,58
1196,Kombiniert,8,1,24,24,100,58
1196,Kombiniert,9,1,24,24,100,58
1197,Kombiniert,6,1,23,24,96,66
1197,Kombiniert,7,0.5,23,24,96,66
1197,Kombiniert,8,1,24,24,100,66
1197,Kombiniert,9,1,24,24,100,66
1198,Kombiniert,6,1,23,24,96,89
1198,Kombiniert,7,1,23,24,96,89
1198,Kombiniert,8,1,24,24,100,89
1198,Kombiniert,9,1,24,24,100,89
1199,Kombiniert,6,1,24,24,100,132
1199,Kombiniert,7,1,24,24,100,132
1199,Kombiniert,8,1,24,24,100,132
1199,Kombiniert,9,1,22,24,92,132
12,Kombiniert,6,1,24,24,100,28
12,Kombiniert,7,1,24,24,100,28
12,Kombiniert,8,1,24,24,100,28
12,Kombiniert,9,1,24,24,100,28
120,Kombiniert,6,0.5,22,24,92,214
120,Kombiniert,7,1,22,24,92,214
120,Kombiniert,8,1,22,24,92,214
120,Kombiniert,9,0.5,24,24,100,214
1200,Kombiniert,6,1,24,24,100,122
1200,Kombiniert,7,1,24,24,100,122
1200,Kombiniert,8,1,24,24,100,122
1200,Kombiniert,9,1,24,24,100,122
1201,Kombiniert,6,1,24,24,100,33
1201,Kombiniert,7,1,24,24,100,33
1201,Kombiniert,8,1,24,24,100,33
1201,Kombiniert,9,1,24,24,100,33
1202,Kombiniert,6,1,24,24,100,78
1202,Kombiniert,7,1,24,24,100,78
1202,Kombiniert,8,1,23,24,96,78
1202,Kombiniert,9,1,24,24,100,78
1203,Kombiniert,6,1,24,24,100,123
1203,Kombiniert,7,1,24,24,100,123
1203,Kombiniert,8,1,24,24,100,123
1203,Kombiniert,9,1,24,24,100,123
1204,Kombiniert,6,1,24,24,100,50
1204,Kombiniert,7,1,24,24,100,50
1204,Kombiniert,8,1,24,24,100,50
1204,Kombiniert,9,1,24,24,100,50
1205,Kombiniert,6,1,24,24,100,144
1205,Kombiniert,7,1,24,24,100,144
1205,Kombiniert,8,1,24,24,100,144
1205,Kombiniert,9,1,24,24,100,144
1206,Kombiniert,6,1,23,24,96,33
1206,Kombiniert,7,1,20,24,83,33
1206,Kombiniert,8,1,24,24,100,33
1206,Kombiniert,9,1,23,24,96,33
1207,Kombiniert,6,1,24,24,100,27
1207,Kombiniert,7,1,22,23,96,27
1207,Kombiniert,8,1,23,24,96,27
1207,Kombiniert,9,1,24,24,100,27
1208,Kombiniert,6,1,24,24,100,108
1208,Kombiniert,7,1,24,24,100,108
1208,Kombiniert,8,1,23,24,96,108
1208,Kombiniert,9,1,24,24,100,108
1209,Kombiniert,6,1,23,24,96,61
1209,Kombiniert,7,1,23,24,96,61
1209,Kombiniert,8,1,24,24,100,61
1209,Kombiniert,9,1,24,24,100,61
121,Kombiniert,6,1,23,24,96,24
121,Kombiniert,7,1,23,24,96,24
121,Kombiniert,8,1,23,24,96,24
121,Kombiniert,9,1,23,24,96,24
1210,Kombiniert,6,1,23,24,96,68
1210,Kombiniert,7,1,24,24,100,68
1210,Kombiniert,8,1,24,24,100,68
1210,Kombiniert,9,1,23,24,96,68
1211,Kombiniert,6,1,24,24,100,98
1211,Kombiniert,7,1,24,24,100,98
1211,Kombiniert,8,1,24,24,100,98
1211,Kombiniert,9,1,24,24,100,98
1212,Kombiniert,6,1,23,24,96,135
1212,Kombiniert,7,1,23,24,96,135
1212,Kombiniert,8,1,23,24,96,135
1212,Kombiniert,9,1,23,24,96,135
1213,Kombiniert,6,0,24,24,100,27
1213,Kombiniert,7,1,24,24,100,27
1213,Kombiniert,8,1,24,24,100,27
1213,Kombiniert,9,1,24,24,100,27
1214,Kombiniert,6,1,24,24,100,61
1214,Kombiniert,7,1,24,24,100,61
1214,Kombiniert,8,1,24,24,100,61
1214,Kombiniert,9,1,24,24,100,61
1215,Kombiniert,6,1,24,24,100,100
1215,Kombiniert,7,1,24,24,100,100
1215,Kombiniert,8,1,23,24,96,100
1215,Kombiniert,9,1,23,24,96,100
1216,Kombiniert,6,1,24,24,100,47
1216,Kombiniert,7,1,24,24,100,47
1216,Kombiniert,8,1,24,24,100,47
1216,Kombiniert,9,1,24,24,100,47
1217,Kombiniert,6,0,24,24,100,100
1217,Kombiniert,7,1,24,24,100,100
1217,Kombiniert,8,1,24,24,100,100
1217,Kombiniert,9,1,24,24,100,100
1218,Kombiniert,6,1,22,24,92,260
1218,Kombiniert,7,1,24,24,100,260
1218,Kombiniert,8,1,24,24,100,260
1218,Kombiniert,9,1,24,24,100,260
1219,Kombiniert,6,0,24,24,100,116
1219,Kombiniert,7,1,24,24,100,116
1219,Kombiniert,8,1,24,24,100,116
1219,Kombiniert,9,1,24,24,100,116
122,Kombiniert,6,1,24,24,100,57
122,Kombiniert,7,1,22,24,92,57
122,Kombiniert,8,1,19,24,79,57
122,Kombiniert,9,1,22,24,92,57
1220,Kombiniert,6,1,24,24,100,89
1220,Kombiniert,7,1,24,24,100,89
1220,Kombiniert,8,1,24,24,100,89
1220,Kombiniert,9,1,24,24,100,89
1221,Kombiniert,6,1,24,24,100,50
1221,Kombiniert,7,1,24,24,100,50
1221,Kombiniert,8,1,24,24,100,50
1221,Kombiniert,9,1,24,24,100,50
1222,Kombiniert,6,1,24,24,100,36
1222,Kombiniert,7,1,24,24,100,36
1222,Kombiniert,8,1,24,24,100,36
1222,Kombiniert,9,1,24,24,100,36
1223,Kombiniert,6,1,24,24,100,145
1223,Kombiniert,7,1,24,24,100,145
1223,Kombiniert,8,1,24,24,100,145
1223,Kombiniert,9,1,22,24,92,145
1224,Kombiniert,6,1,24,24,100,150
1224,Kombiniert,7,0,24,24,100,150
1224,Kombiniert,8,1,24,24,100,150
1224,Kombiniert,9,1,24,24,100,150
1225,Kombiniert,6,1,23,23,100,15
1225,Kombiniert,7,1,24,24,100,15
1225,Kombiniert,8,1,24,24,100,15
1225,Kombiniert,9,1,23,24,96,15
1226,Kombiniert,6,1,23,24,96,34
1226,Kombiniert,7,1,24,24,100,34
1226,Kombiniert,8,1,24,24,100,34
1226,Kombiniert,9,1,24,24,100,34
1227,Kombiniert,6,1,24,24,100,119
1227,Kombiniert,7,1,24,24,100,119
1227,Kombiniert,8,1,22,24,92,119
1227,Kombiniert,9,1,24,24,100,119
1228,Kombiniert,6,1,24,24,100,98
1228,Kombiniert,7,1,23,24,96,98
1228,Kombiniert,8,1,24,24,100,98
1228,Kombiniert,9,1,24,24,100,98
1229,Kombiniert,6,1,24,24,100,78
1229,Kombiniert,7,1,24,24,100,78
1229,Kombiniert,8,1,22,24,92,78
1229,Kombiniert,9,1,24,24,100,78
123,Kombiniert,6,1,24,24,100,1275
123,Kombiniert,7,1,24,24,100,1275
123,Kombiniert,8,1,24,24,100,1275
123,Kombiniert,9,0,24,24,100,1275
1230,Kombiniert,6,1,24,24,100,60
1230,Kombiniert,7,1,23,24,96,60
1230,Kombiniert,8,1,24,24,100,60
1230,Kombiniert,9,1,24,24,100,60
1231,Kombiniert,6,1,23,24,96,157
1231,Kombiniert,7,1,24,24,100,157
1231,Kombiniert,8,1,22,24,92,157
1231,Kombiniert,9,1,22,24,92,157
1232,Kombiniert,6,1,24,24,100,127
1232,Kombiniert,7,1,24,24,100,127
1232,Kombiniert,8,1,24,24,100,127
1232,Kombiniert,9,1,24,24,100,127
1233,Kombiniert,6,1,24,24,100,54
1233,Kombiniert,7,1,24,24,100,54
1233,Kombiniert,8,1,24,24,100,54
1233,Kombiniert,9,1,24,24,100,54
1234,Kombiniert,6,1,24,24,100,124
1234,Kombiniert,7,1,24,24,100,124
1234,Kombiniert,8,1,24,24,100,124
1234,Kombiniert,9,1,24,24,100,124
1235,Kombiniert,6,1,24,24,100,37
1235,Kombiniert,7,1,24,24,100,37
1235,Kombiniert,8,1,24,24,100,37
1235,Kombiniert,9,1,24,24,100,37
1236,Kombiniert,6,1,24,24,100,31
1236,Kombiniert,7,0.5,24,24,100,31
1236,Kombiniert,8,1,24,24,100,31
1236,Kombiniert,9,1,24,24,100,31
1237,Kombiniert,6,1,24,24,100,909
1237,Kombiniert,7,1,23,24,96,909
1237,Kombiniert,8,1,24,24,100,909
1237,Kombiniert,9,1,24,24,100,909
1238,Kombiniert,6,1,24,24,100,183
1238,Kombiniert,7,1,24,24,100,183
1238,Kombiniert,8,1,24,24,100,183
1238,Kombiniert,9,1,24,24,100,183
1239,Kombiniert,6,1,24,24,100,61
1239,Kombiniert,7,1,24,24,100,61
1239,Kombiniert,8,1,24,24,100,61
1239,Kombiniert,9,1,24,24,100,61
124,Kombiniert,6,1,22,24,92,3095
124,Kombiniert,7,1,23,24,96,3095
124,Kombiniert,8,1,24,24,100,3095
124,Kombiniert,9,1,24,24,100,3095
1240,Kombiniert,6,1,23,24,96,220
1240,Kombiniert,7,1,24,24,100,220
1240,Kombiniert,8,1,24,24,100,220
1240,Kombiniert,9,1,22,24,92,220
1241,Kombiniert,6,1,24,24,100,22
1241,Kombiniert,7,1,24,24,100,22
1241,Kombiniert,8,1,24,24,100,22
1241,Kombiniert,9,1,24,24,100,22
1242,Kombiniert,6,1,24,24,100,18
1242,Kombiniert,7,1,24,24,100,18
1242,Kombiniert,8,1,24,24,100,18
1242,Kombiniert,9,1,24,24,100,18
1243,Kombiniert,6,1,24,24,100,59
1243,Kombiniert,7,1,20,24,83,59
1243,Kombiniert,8,0.5,24,24,100,59
1243,Kombiniert,9,1,24,24,100,59
1244,Kombiniert,6,1,24,24,100,58
1244,Kombiniert,7,1,21,24,88,58
1244,Kombiniert,8,0.5,24,24,100,58
1244,Kombiniert,9,1,23,24,96,58
1245,Kombiniert,6,1,24,24,100,97
1245,Kombiniert,7,1,23,24,96,97
1245,Kombiniert,8,0.5,24,24,100,97
1245,Kombiniert,9,1,24,24,100,97
1246,Kombiniert,6,1,24,24,100,23
1246,Kombiniert,7,1,24,24,100,23
1246,Kombiniert,8,1,24,24,100,23
1246,Kombiniert,9,1,24,24,100,23
1247,Kombiniert,6,1,23,24,96,67
1247,Kombiniert,7,1,23,24,96,67
1247,Kombiniert,8,0,23,24,96,67
1247,Kombiniert,9,1,24,24,100,67
1248,Kombiniert,6,1,24,24,100,75
1248,Kombiniert,7,1,24,24,100,75
1248,Kombiniert,8,1,24,24,100,75
1248,Kombiniert,9,1,24,24,100,75
1249,Kombiniert,6,1,24,24,100,84
1249,Kombiniert,7,0.5,24,24,100,84
1249,Kombiniert,8,1,24,24,100,84
1249,Kombiniert,9,1,24,24,100,84
125,Kombiniert,6,1,21,24,88,46
125,Kombiniert,7,1,24,24,100,46
125,Kombiniert,8,1,24,24,100,46
125,Kombiniert,9,1,23,23,100,46
1250,Kombiniert,6,1,24,24,100,118
1250,Kombiniert,7,1,24,24,100,118
1250,Kombiniert,8,1,24,24,100,118
1250,Kombiniert,9,1,24,24,100,118
1251,Kombiniert,6,1,24,24,100,138
1251,Kombiniert,7,1,24,24,100,138
1251,Kombiniert,8,1,24,24,100,138
1251,Kombiniert,9,1,24,24,100,138
1252,Kombiniert,6,1,24,24,100,120
1252,Kombiniert,7,1,22,24,92,120
1252,Kombiniert,8,1,23,24,96,120
1252,Kombiniert,9,1,23,24,96,120
1253,Kombiniert,6,1,23,24,96,229
1253,Kombiniert,7,1,21,24,88,229
1253,Kombiniert,8,1,24,24,100,229
1253,Kombiniert,9,1,23,24,96,229
1254,Kombiniert,6,1,24,24,100,60
1254,Kombiniert,7,1,24,24,100,60
1254,Kombiniert,8,0,24,24,100,60
1254,Kombiniert,9,1,24,24,100,60
1255,Kombiniert,6,1,24,24,100,79
1255,Kombiniert,7,1,24,24,100,79
1255,Kombiniert,8,1,24,24,100,79
1255,Kombiniert,9,1,24,24,100,79
1256,Kombiniert,6,1,24,24,100,123
1256,Kombiniert,7,1,24,24,100,123
1256,Kombiniert,8,1,24,24,100,123
1256,Kombiniert,9,1,24,24,100,123
1257,Kombiniert,6,1,24,24,100,126
1257,Kombiniert,7,1,24,24,100,126
1257,Kombiniert,8,1,24,24,100,126
1257,Kombiniert,9,1,24,24,100,126
1258,Kombiniert,6,1,24,24,100,34
1258,Kombiniert,7,1,24,24,100,34
1258,Kombiniert,8,1,24,24,100,34
1258,Kombiniert,9,1,24,24,100,34
1259,Kombiniert,6,1,24,24,100,159
1259,Kombiniert,7,1,24,24,100,159
1259,Kombiniert,8,1,24,24,100,159
1259,Kombiniert,9,1,24,24,100,159
126,Kombiniert,6,1,24,24,100,516
126,Kombiniert,7,1,21,24,88,516
126,Kombiniert,8,1,23,24,96,516
126,Kombiniert,9,1,21,24,88,516
1260,Kombiniert,6,1,24,24,100,87
1260,Kombiniert,7,1,24,24,100,87
1260,Kombiniert,8,1,24,24,100,87
1260,Kombiniert,9,1,24,24,100,87
1261,Kombiniert,6,1,23,24,96,561
1261,Kombiniert,7,1,24,24,100,561
1261,Kombiniert,8,1,24,24,100,561
1261,Kombiniert,9,1,23,24,96,561
1262,Kombiniert,6,1,24,24,100,91
1262,Kombiniert,7,1,24,24,100,91
1262,Kombiniert,8,1,23,24,96,91
1262,Kombiniert,9,1,24,24,100,91
1263,Kombiniert,6,1,24,24,100,98
1263,Kombiniert,7,1,24,24,100,98
1263,Kombiniert,8,1,24,24,100,98
1263,Kombiniert,9,1,24,24,100,98
1264,Kombiniert,6,1,24,24,100,89
1264,Kombiniert,7,1,24,24,100,89
1264,Kombiniert,8,1,24,24,100,89
1264,Kombiniert,9,1,24,24,100,89
1265,Kombiniert,6,1,22,24,92,115
1265,Kombiniert,7,1,23,24,96,115
1265,Kombiniert,8,0,24,24,100,115
1265,Kombiniert,9,1,21,24,88,115
1266,Kombiniert,6,1,24,24,100,19
1266,Kombiniert,7,1,24,24,100,19
1266,Kombiniert,8,1,24,24,100,19
1266,Kombiniert,9,1,24,24,100,19
1267,Kombiniert,6,1,24,24,100,48
1267,Kombiniert,7,1,23,24,96,48
1267,Kombiniert,8,1,24,24,100,48
1267,Kombiniert,9,1,24,24,100,48
1268,Kombiniert,6,1,23,24,96,124
1268,Kombiniert,7,1,23,24,96,124
1268,Kombiniert,8,1,22,24,92,124
1268,Kombiniert,9,1,24,24,100,124
1269,Kombiniert,6,1,24,24,100,65
1269,Kombiniert,7,1,24,24,100,65
1269,Kombiniert,8,1,23,24,96,65
1269,Kombiniert,9,1,24,24,100,65
127,Kombiniert,6,1,23,24,96,921
127,Kombiniert,7,1,23,24,96,921
127,Kombiniert,8,1,24,24,100,921
127,Kombiniert,9,1,22,24,92,921
1270,Kombiniert,6,1,24,24,100,125
1270,Kombiniert,7,1,23,24,96,125
1270,Kombiniert,8,1,23,24,96,125
1270,Kombiniert,9,1,23,24,96,125
1271,Kombiniert,6,1,24,24,100,13
1271,Kombiniert,7,0.5,24,24,100,13
1271,Kombiniert,8,1,23,24,96,13
1271,Kombiniert,9,1,24,24,100,13
1272,Kombiniert,6,1,24,24,100,75
1272,Kombiniert,7,1,24,24,100,75
1272,Kombiniert,8,1,23,24,96,75
1272,Kombiniert,9,1,24,24,100,75
1273,Kombiniert,6,1,22,24,92,37
1273,Kombiniert,7,1,23,24,96,37
1273,Kombiniert,8,1,24,24,100,37
1273,Kombiniert,9,1,23,24,96,37
1274,Kombiniert,6,1,24,24,100,27
1274,Kombiniert,7,0.5,24,24,100,27
1274,Kombiniert,8,1,24,24,100,27
1274,Kombiniert,9,1,23,24,96,27
1275,Kombiniert,6,1,24,24,100,46
1275,Kombiniert,7,0.5,24,24,100,46
1275,Kombiniert,8,1,24,24,100,46
1275,Kombiniert,9,1,24,24,100,46
1276,Kombiniert,6,1,24,24,100,26
1276,Kombiniert,7,1,24,24,100,26
1276,Kombiniert,8,1,24,24,100,26
1276,Kombiniert,9,1,24,24,100,26
1277,Kombiniert,6,1,24,24,100,76
1277,Kombiniert,7,1,22,24,92,76
1277,Kombiniert,8,1,24,24,100,76
1277,Kombiniert,9,1,23,24,96,76
1278,Kombiniert,6,0.5,22,24,92,51
1278,Kombiniert,7,1,24,24,100,51
1278,Kombiniert,8,1,23,24,96,51
1278,Kombiniert,9,1,24,24,100,51
1279,Kombiniert,6,1,24,24,100,15
